TrialIndex,SessionIndex,TargetRule,Choice,CuePosition,Reward,Group,Overtrain,RT,RuleChangeTrials,NewSessionTrials,StartDate
763,13,go left,left,left,yes,notOT,no,0.6,0,0,06-Sep-2023
764,13,go left,right,right,no,notOT,no,0.4,0,0,06-Sep-2023
765,13,go left,right,left,no,notOT,no,0.4,0,0,06-Sep-2023
766,13,go left,right,right,no,notOT,no,0.4,0,0,06-Sep-2023
767,13,go left,right,right,no,notOT,no,0.6,0,0,06-Sep-2023
768,13,go left,left,left,yes,notOT,no,0.4,0,0,06-Sep-2023
769,13,go left,left,right,yes,notOT,no,0.6,0,0,06-Sep-2023
770,13,go left,left,left,yes,notOT,no,0.4,0,0,06-Sep-2023
771,13,go left,left,right,yes,notOT,no,0.4,0,0,06-Sep-2023
772,13,go left,left,left,yes,notOT,no,1.6,0,0,06-Sep-2023
773,13,go left,right,left,no,notOT,no,0.2,0,0,06-Sep-2023
774,13,go left,right,right,no,notOT,no,0.4,0,0,06-Sep-2023
775,13,go left,right,right,no,notOT,no,0.4,0,0,06-Sep-2023
776,13,go left,right,left,no,notOT,no,0.6,0,0,06-Sep-2023
777,13,go left,left,left,yes,notOT,no,0.4,0,0,06-Sep-2023
778,13,go left,left,right,yes,notOT,no,1,0,0,06-Sep-2023
779,13,go left,left,right,yes,notOT,no,0.4,0,0,06-Sep-2023
780,13,go left,left,left,yes,notOT,no,0.4,0,0,06-Sep-2023
781,13,go left,left,left,yes,notOT,no,0.6,0,0,06-Sep-2023
782,13,go left,left,right,yes,notOT,no,0.4,0,0,06-Sep-2023
783,13,go left,left,right,yes,notOT,no,0.4,0,0,06-Sep-2023
784,13,go left,left,left,yes,notOT,no,0.4,0,0,06-Sep-2023
785,13,go left,left,left,yes,notOT,no,0.4,0,0,06-Sep-2023
786,13,go left,left,right,yes,notOT,no,0.4,0,0,06-Sep-2023
787,15,go left,left,left,yes,notOT,no,0.4,0,1,06-Oct-2023
788,15,go left,left,right,yes,notOT,no,0.4,0,0,06-Oct-2023
789,15,go left,left,left,yes,notOT,no,0.4,0,0,06-Oct-2023
790,15,go left,left,right,yes,notOT,no,0.4,0,0,06-Oct-2023
791,15,go left,right,left,no,notOT,no,0.4,0,0,06-Oct-2023
792,15,go left,left,right,yes,notOT,no,0.4,0,0,06-Oct-2023
793,15,go left,left,left,yes,notOT,no,0.4,0,0,06-Oct-2023
794,15,go left,left,right,yes,notOT,no,0.4,0,0,06-Oct-2023
795,15,go left,right,left,no,notOT,no,1.8,0,0,06-Oct-2023
796,15,go left,left,right,yes,notOT,no,0.4,0,0,06-Oct-2023
797,15,go left,left,right,yes,notOT,no,0.4,0,0,06-Oct-2023
798,15,go left,left,left,yes,notOT,no,0.4,0,0,06-Oct-2023
799,15,go left,right,right,no,notOT,no,0.4,0,0,06-Oct-2023
800,15,go left,left,left,yes,notOT,no,0.4,0,0,06-Oct-2023
801,15,go left,right,right,no,notOT,no,0.4,0,0,06-Oct-2023
802,15,go left,left,left,yes,notOT,no,0.4,0,0,06-Oct-2023
803,15,go left,left,left,yes,notOT,no,0.4,0,0,06-Oct-2023
804,15,go left,left,right,yes,notOT,no,0.4,0,0,06-Oct-2023
805,15,go left,right,left,no,notOT,no,0.4,0,0,06-Oct-2023
806,15,go left,right,right,no,notOT,no,0.2,0,0,06-Oct-2023
807,15,go right,right,right,yes,notOT,no,0.2,1,0,06-Oct-2023
808,15,go right,left,left,no,notOT,no,0.4,0,0,06-Oct-2023
809,15,go right,right,left,yes,notOT,no,0.4,0,0,06-Oct-2023
810,15,go right,left,right,no,notOT,no,0.8,0,0,06-Oct-2023
811,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
812,15,go right,left,left,no,notOT,no,0.4,0,0,06-Oct-2023
813,15,go right,right,left,yes,notOT,no,0.4,0,0,06-Oct-2023
814,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
815,15,go right,left,left,no,notOT,no,0.4,0,0,06-Oct-2023
816,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
817,15,go right,left,right,no,notOT,no,0.4,0,0,06-Oct-2023
818,15,go right,left,left,no,notOT,no,0.4,0,0,06-Oct-2023
819,15,go right,right,left,yes,notOT,no,0.4,0,0,06-Oct-2023
820,15,go right,right,right,yes,notOT,no,1,0,0,06-Oct-2023
821,15,go right,right,left,yes,notOT,no,0.6,0,0,06-Oct-2023
822,15,go right,right,right,yes,notOT,no,0.8,0,0,06-Oct-2023
823,15,go right,left,right,no,notOT,no,0.4,0,0,06-Oct-2023
824,15,go right,left,left,no,notOT,no,0.4,0,0,06-Oct-2023
825,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
826,15,go right,right,left,yes,notOT,no,0.4,0,0,06-Oct-2023
827,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
828,15,go right,right,left,yes,notOT,no,0.8,0,0,06-Oct-2023
829,15,go right,left,left,no,notOT,no,0.4,0,0,06-Oct-2023
830,15,go right,right,right,yes,notOT,no,0.2,0,0,06-Oct-2023
831,15,go right,right,left,yes,notOT,no,0.2,0,0,06-Oct-2023
832,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
833,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
834,15,go right,left,left,no,notOT,no,0.4,0,0,06-Oct-2023
835,15,go right,right,left,yes,notOT,no,0.2,0,0,06-Oct-2023
836,15,go right,left,right,no,notOT,no,0.4,0,0,06-Oct-2023
837,15,go right,right,left,yes,notOT,no,0.2,0,0,06-Oct-2023
838,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
839,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
840,15,go right,right,left,yes,notOT,no,0.4,0,0,06-Oct-2023
841,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
842,15,go right,right,left,yes,notOT,no,0.4,0,0,06-Oct-2023
843,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
844,15,go right,left,left,no,notOT,no,0.4,0,0,06-Oct-2023
845,15,go right,right,right,yes,notOT,no,0.8,0,0,06-Oct-2023
846,15,go right,right,left,yes,notOT,no,0.4,0,0,06-Oct-2023
847,15,go right,right,right,yes,notOT,no,0.2,0,0,06-Oct-2023
848,15,go right,right,left,yes,notOT,no,0.4,0,0,06-Oct-2023
849,15,go right,left,right,no,notOT,no,0.6,0,0,06-Oct-2023
850,15,go right,left,left,no,notOT,no,1.8,0,0,06-Oct-2023
851,15,go right,right,right,yes,notOT,no,0.6,0,0,06-Oct-2023
852,15,go right,left,left,no,notOT,no,0.6,0,0,06-Oct-2023
853,15,go right,right,left,yes,notOT,no,0.2,0,0,06-Oct-2023
854,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
855,15,go right,left,right,no,notOT,no,1.6,0,0,06-Oct-2023
856,15,go right,left,left,no,notOT,no,0.4,0,0,06-Oct-2023
857,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
858,15,go right,left,left,no,notOT,no,0.6,0,0,06-Oct-2023
859,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
860,15,go right,right,left,yes,notOT,no,1,0,0,06-Oct-2023
861,15,go right,right,left,yes,notOT,no,0.2,0,0,06-Oct-2023
862,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
863,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
864,15,go right,right,left,yes,notOT,no,0.2,0,0,06-Oct-2023
865,15,go right,left,left,no,notOT,no,0.4,0,0,06-Oct-2023
866,15,go right,right,right,yes,notOT,no,0.2,0,0,06-Oct-2023
867,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
868,15,go right,left,left,no,notOT,no,1.6,0,0,06-Oct-2023
869,15,go right,right,right,yes,notOT,no,0.6,0,0,06-Oct-2023
870,15,go right,left,left,no,notOT,no,0.4,0,0,06-Oct-2023
871,15,go right,left,left,no,notOT,no,1.4,0,0,06-Oct-2023
872,15,go right,left,right,no,notOT,no,0.6,0,0,06-Oct-2023
873,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
874,15,go right,right,left,yes,notOT,no,0.2,0,0,06-Oct-2023
875,15,go right,right,right,yes,notOT,no,0.8,0,0,06-Oct-2023
876,15,go right,right,left,yes,notOT,no,0.4,0,0,06-Oct-2023
877,15,go right,right,right,yes,notOT,no,0.2,0,0,06-Oct-2023
878,15,go right,left,left,no,notOT,no,1.6,0,0,06-Oct-2023
879,15,go right,left,left,no,notOT,no,0.6,0,0,06-Oct-2023
880,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
881,15,go right,right,right,yes,notOT,no,0.6,0,0,06-Oct-2023
882,15,go right,right,left,yes,notOT,no,0.6,0,0,06-Oct-2023
883,15,go right,right,left,yes,notOT,no,0.2,0,0,06-Oct-2023
884,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
885,15,go right,right,right,yes,notOT,no,0.8,0,0,06-Oct-2023
886,15,go right,left,left,no,notOT,no,0.4,0,0,06-Oct-2023
887,15,go right,right,left,yes,notOT,no,0.6,0,0,06-Oct-2023
888,15,go right,left,right,no,notOT,no,1.4,0,0,06-Oct-2023
889,15,go right,left,left,no,notOT,no,0.4,0,0,06-Oct-2023
890,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
891,15,go right,left,left,no,notOT,no,0.4,0,0,06-Oct-2023
892,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
893,15,go right,right,right,yes,notOT,no,0.2,0,0,06-Oct-2023
894,15,go right,left,left,no,notOT,no,0.4,0,0,06-Oct-2023
895,15,go right,right,left,yes,notOT,no,0.4,0,0,06-Oct-2023
896,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
897,15,go right,right,left,yes,notOT,no,0.4,0,0,06-Oct-2023
898,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
899,15,go right,left,left,no,notOT,no,0.4,0,0,06-Oct-2023
900,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
901,15,go right,right,right,yes,notOT,no,0.6,0,0,06-Oct-2023
902,15,go right,right,left,yes,notOT,no,0.4,0,0,06-Oct-2023
903,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
904,15,go right,left,left,no,notOT,no,0.4,0,0,06-Oct-2023
905,15,go right,right,right,yes,notOT,no,0.2,0,0,06-Oct-2023
906,15,go right,right,left,yes,notOT,no,0.2,0,0,06-Oct-2023
907,15,go right,right,right,yes,notOT,no,0.2,0,0,06-Oct-2023
908,15,go right,right,left,yes,notOT,no,0.4,0,0,06-Oct-2023
909,15,go right,right,left,yes,notOT,no,0.4,0,0,06-Oct-2023
910,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
911,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
912,15,go right,right,left,yes,notOT,no,0.4,0,0,06-Oct-2023
913,15,go right,right,right,yes,notOT,no,0.4,0,0,06-Oct-2023
914,15,go right,right,left,yes,notOT,no,0.6,0,0,06-Oct-2023
915,17,go right,left,right,no,notOT,no,0.4,0,1,06-Nov-2023
916,17,go right,right,left,yes,notOT,no,0.4,0,0,06-Nov-2023
917,17,go right,left,right,no,notOT,no,0.4,0,0,06-Nov-2023
918,17,go right,right,left,yes,notOT,no,0.2,0,0,06-Nov-2023
919,17,go right,right,right,yes,notOT,no,1.6,0,0,06-Nov-2023
920,17,go right,left,left,no,notOT,no,0.2,0,0,06-Nov-2023
921,17,go right,right,left,yes,notOT,no,0.2,0,0,06-Nov-2023
922,17,go right,left,right,no,notOT,no,1.6,0,0,06-Nov-2023
923,17,go right,right,right,yes,notOT,no,0.6,0,0,06-Nov-2023
924,17,go right,right,left,yes,notOT,no,1,0,0,06-Nov-2023
925,17,go right,right,right,yes,notOT,no,0.4,0,0,06-Nov-2023
926,17,go right,right,left,yes,notOT,no,0.2,0,0,06-Nov-2023
927,17,go right,right,left,yes,notOT,no,0.4,0,0,06-Nov-2023
928,17,go right,right,right,yes,notOT,no,0.4,0,0,06-Nov-2023
929,17,go right,right,right,yes,notOT,no,0.4,0,0,06-Nov-2023
930,17,go right,right,left,yes,notOT,no,0.4,0,0,06-Nov-2023
931,17,go right,left,left,no,notOT,no,1,0,0,06-Nov-2023
932,17,go right,right,right,yes,notOT,no,0.2,0,0,06-Nov-2023
933,17,go right,left,left,no,notOT,no,0.6,0,0,06-Nov-2023
934,17,go right,right,right,yes,notOT,no,0.6,0,0,06-Nov-2023
935,17,go left,right,right,no,notOT,no,0.4,1,0,06-Nov-2023
936,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
937,17,go left,right,left,no,notOT,no,0.8,0,0,06-Nov-2023
938,17,go left,right,right,no,notOT,no,0.2,0,0,06-Nov-2023
939,17,go left,left,right,yes,notOT,no,0.4,0,0,06-Nov-2023
940,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
941,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
942,17,go left,left,right,yes,notOT,no,0.6,0,0,06-Nov-2023
943,17,go left,right,left,no,notOT,no,0.4,0,0,06-Nov-2023
944,17,go left,right,right,no,notOT,no,0.2,0,0,06-Nov-2023
945,17,go left,right,right,no,notOT,no,0.2,0,0,06-Nov-2023
946,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
947,17,go left,right,right,no,notOT,no,0.4,0,0,06-Nov-2023
948,17,go left,right,left,no,notOT,no,0.4,0,0,06-Nov-2023
949,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
950,17,go left,left,right,yes,notOT,no,2,0,0,06-Nov-2023
951,17,go left,left,right,yes,notOT,no,0.4,0,0,06-Nov-2023
952,17,go left,right,left,no,notOT,no,0.4,0,0,06-Nov-2023
953,17,go left,right,left,no,notOT,no,0.4,0,0,06-Nov-2023
954,17,go left,right,right,no,notOT,no,0.4,0,0,06-Nov-2023
955,17,go left,right,right,no,notOT,no,0.2,0,0,06-Nov-2023
956,17,go left,right,left,no,notOT,no,0.8,0,0,06-Nov-2023
957,17,go left,right,right,no,notOT,no,0.4,0,0,06-Nov-2023
958,17,go left,right,left,no,notOT,no,0.2,0,0,06-Nov-2023
959,17,go left,right,left,no,notOT,no,0.4,0,0,06-Nov-2023
960,17,go left,left,right,yes,notOT,no,0.4,0,0,06-Nov-2023
961,17,go left,right,right,no,notOT,no,0.4,0,0,06-Nov-2023
962,17,go left,right,left,no,notOT,no,0.4,0,0,06-Nov-2023
963,17,go left,right,left,no,notOT,no,0.4,0,0,06-Nov-2023
964,17,go left,left,right,yes,notOT,no,0.4,0,0,06-Nov-2023
965,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
966,17,go left,right,right,no,notOT,no,0.2,0,0,06-Nov-2023
967,17,go left,right,left,no,notOT,no,0.4,0,0,06-Nov-2023
968,17,go left,right,right,no,notOT,no,0.6,0,0,06-Nov-2023
969,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
970,17,go left,right,right,no,notOT,no,0.8,0,0,06-Nov-2023
971,17,go left,left,right,yes,notOT,no,0.4,0,0,06-Nov-2023
972,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
973,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
974,17,go left,left,right,yes,notOT,no,0.4,0,0,06-Nov-2023
975,17,go left,left,right,yes,notOT,no,0.4,0,0,06-Nov-2023
976,17,go left,left,left,yes,notOT,no,0.6,0,0,06-Nov-2023
977,17,go left,left,right,yes,notOT,no,0.4,0,0,06-Nov-2023
978,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
979,17,go left,right,left,no,notOT,no,0.4,0,0,06-Nov-2023
980,17,go left,right,right,no,notOT,no,0.2,0,0,06-Nov-2023
981,17,go left,right,right,no,notOT,no,0.4,0,0,06-Nov-2023
982,17,go left,left,left,yes,notOT,no,0.6,0,0,06-Nov-2023
983,17,go left,left,right,yes,notOT,no,0.8,0,0,06-Nov-2023
984,17,go left,left,left,yes,notOT,no,0.2,0,0,06-Nov-2023
985,17,go left,right,right,no,notOT,no,0.2,0,0,06-Nov-2023
986,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
987,17,go left,right,left,no,notOT,no,0.6,0,0,06-Nov-2023
988,17,go left,left,right,yes,notOT,no,0.4,0,0,06-Nov-2023
989,17,go left,left,right,yes,notOT,no,0.4,0,0,06-Nov-2023
990,17,go left,right,left,no,notOT,no,0.4,0,0,06-Nov-2023
991,17,go left,right,right,no,notOT,no,1,0,0,06-Nov-2023
992,17,go left,left,left,yes,notOT,no,0.6,0,0,06-Nov-2023
993,17,go left,right,left,no,notOT,no,1,0,0,06-Nov-2023
994,17,go left,right,right,no,notOT,no,0.2,0,0,06-Nov-2023
995,17,go left,left,left,yes,notOT,no,0.6,0,0,06-Nov-2023
996,17,go left,left,right,yes,notOT,no,0.6,0,0,06-Nov-2023
997,17,go left,left,left,yes,notOT,no,0.6,0,0,06-Nov-2023
998,17,go left,left,right,yes,notOT,no,0.2,0,0,06-Nov-2023
999,17,go left,right,right,no,notOT,no,0.4,0,0,06-Nov-2023
1000,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
1001,17,go left,right,right,no,notOT,no,0.4,0,0,06-Nov-2023
1002,17,go left,right,left,no,notOT,no,0.2,0,0,06-Nov-2023
1003,17,go left,right,right,no,notOT,no,0.6,0,0,06-Nov-2023
1004,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
1005,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
1006,17,go left,right,right,no,notOT,no,1.2,0,0,06-Nov-2023
1007,17,go left,left,right,yes,notOT,no,0.6,0,0,06-Nov-2023
1008,17,go left,left,left,yes,notOT,no,0.6,0,0,06-Nov-2023
1009,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
1010,17,go left,left,right,yes,notOT,no,1.2,0,0,06-Nov-2023
1011,17,go left,right,right,no,notOT,no,0.4,0,0,06-Nov-2023
1012,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
1013,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
1014,17,go left,left,right,yes,notOT,no,0.8,0,0,06-Nov-2023
1015,17,go left,right,right,no,notOT,no,0.6,0,0,06-Nov-2023
1016,17,go left,left,left,yes,notOT,no,0.6,0,0,06-Nov-2023
1017,17,go left,left,right,yes,notOT,no,0.4,0,0,06-Nov-2023
1018,17,go left,right,left,no,notOT,no,0.6,0,0,06-Nov-2023
1019,17,go left,left,right,yes,notOT,no,0.6,0,0,06-Nov-2023
1020,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
1021,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
1022,17,go left,left,right,yes,notOT,no,0.4,0,0,06-Nov-2023
1023,17,go left,left,right,yes,notOT,no,0.4,0,0,06-Nov-2023
1024,17,go left,left,left,yes,notOT,no,1.8,0,0,06-Nov-2023
1025,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
1026,17,go left,left,right,yes,notOT,no,0.6,0,0,06-Nov-2023
1027,17,go left,right,right,no,notOT,no,0.4,0,0,06-Nov-2023
1028,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
1029,17,go left,left,left,yes,notOT,no,0.6,0,0,06-Nov-2023
1030,17,go left,left,right,yes,notOT,no,0.6,0,0,06-Nov-2023
1031,17,go left,left,left,yes,notOT,no,0.2,0,0,06-Nov-2023
1032,17,go left,right,right,no,notOT,no,0.8,0,0,06-Nov-2023
1033,17,go left,right,left,no,notOT,no,0.2,0,0,06-Nov-2023
1034,17,go left,left,right,yes,notOT,no,0.4,0,0,06-Nov-2023
1035,17,go left,left,right,yes,notOT,no,0.6,0,0,06-Nov-2023
1036,17,go left,left,left,yes,notOT,no,0.6,0,0,06-Nov-2023
1037,17,go left,left,left,yes,notOT,no,0.6,0,0,06-Nov-2023
1038,17,go left,left,right,yes,notOT,no,0.4,0,0,06-Nov-2023
1039,17,go left,right,right,no,notOT,no,0.8,0,0,06-Nov-2023
1040,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
1041,17,go left,left,right,yes,notOT,no,0.6,0,0,06-Nov-2023
1042,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
1043,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
1044,17,go left,left,right,yes,notOT,no,0.4,0,0,06-Nov-2023
1045,17,go left,left,right,yes,notOT,no,0.6,0,0,06-Nov-2023
1046,17,go left,left,left,yes,notOT,no,0.6,0,0,06-Nov-2023
1047,17,go left,right,right,no,notOT,no,0.4,0,0,06-Nov-2023
1048,17,go left,left,left,yes,notOT,no,0.6,0,0,06-Nov-2023
1049,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
1050,17,go left,right,right,no,notOT,no,0.4,0,0,06-Nov-2023
1051,17,go left,left,right,yes,notOT,no,0.4,0,0,06-Nov-2023
1052,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
1053,17,go left,left,right,yes,notOT,no,0.4,0,0,06-Nov-2023
1054,17,go left,right,left,no,notOT,no,0.4,0,0,06-Nov-2023
1055,17,go left,left,left,yes,notOT,no,0.6,0,0,06-Nov-2023
1056,17,go left,right,right,no,notOT,no,0.6,0,0,06-Nov-2023
1057,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
1058,17,go left,left,right,yes,notOT,no,0.4,0,0,06-Nov-2023
1059,17,go left,left,right,yes,notOT,no,0.4,0,0,06-Nov-2023
1060,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
1061,17,go left,left,right,yes,notOT,no,0.6,0,0,06-Nov-2023
1062,17,go left,left,left,yes,notOT,no,0.4,0,0,06-Nov-2023
1063,17,go left,left,right,yes,notOT,no,0.6,0,0,06-Nov-2023
1064,17,go left,left,left,yes,notOT,no,0.2,0,0,06-Nov-2023
1065,17,go left,left,left,yes,notOT,no,0.2,0,0,06-Nov-2023
1066,17,go left,left,right,yes,notOT,no,2.8,0,0,06-Nov-2023
1067,19,go left,left,right,yes,notOT,no,0.4,0,1,06-Dec-2023
1068,19,go left,left,left,yes,notOT,no,0.4,0,0,06-Dec-2023
1069,19,go left,left,left,yes,notOT,no,0.6,0,0,06-Dec-2023
1070,19,go left,right,right,no,notOT,no,0.2,0,0,06-Dec-2023
1071,19,go left,right,right,no,notOT,no,0.4,0,0,06-Dec-2023
1072,19,go left,left,left,yes,notOT,no,0.4,0,0,06-Dec-2023
1073,19,go left,right,right,no,notOT,no,0.4,0,0,06-Dec-2023
1074,19,go left,left,left,yes,notOT,no,0.4,0,0,06-Dec-2023
1075,19,go left,right,left,no,notOT,no,0.4,0,0,06-Dec-2023
1076,19,go left,right,right,no,notOT,no,0.4,0,0,06-Dec-2023
1077,19,go left,right,right,no,notOT,no,0.6,0,0,06-Dec-2023
1078,19,go left,left,left,yes,notOT,no,0.4,0,0,06-Dec-2023
1079,19,go left,left,right,yes,notOT,no,0.4,0,0,06-Dec-2023
1080,19,go left,left,left,yes,notOT,no,0.4,0,0,06-Dec-2023
1081,19,go left,left,right,yes,notOT,no,0.4,0,0,06-Dec-2023
1082,19,go left,left,left,yes,notOT,no,1,0,0,06-Dec-2023
1083,19,go left,right,right,no,notOT,no,0.4,0,0,06-Dec-2023
1084,19,go left,left,left,yes,notOT,no,0.4,0,0,06-Dec-2023
1085,19,go left,left,left,yes,notOT,no,5.6,0,0,06-Dec-2023
1086,19,go left,left,right,yes,notOT,no,1.6,0,0,06-Dec-2023
1087,19,go right,left,left,no,notOT,no,0.6,1,0,06-Dec-2023
1088,19,go right,left,right,no,notOT,no,0.8,0,0,06-Dec-2023
1089,19,go right,left,right,no,notOT,no,0.6,0,0,06-Dec-2023
1090,19,go right,left,left,no,notOT,no,1,0,0,06-Dec-2023
1091,19,go right,left,left,no,notOT,no,0.2,0,0,06-Dec-2023
1092,19,go right,left,right,no,notOT,no,0.8,0,0,06-Dec-2023
1093,19,go right,right,right,yes,notOT,no,0.4,0,0,06-Dec-2023
1094,19,go right,left,left,no,notOT,no,0.4,0,0,06-Dec-2023
1095,19,go right,left,left,no,notOT,no,1.2,0,0,06-Dec-2023
1096,19,go right,right,right,yes,notOT,no,1.2,0,0,06-Dec-2023
1097,19,go right,right,right,yes,notOT,no,0.2,0,0,06-Dec-2023
1098,19,go right,left,left,no,notOT,no,0.4,0,0,06-Dec-2023
1099,19,go right,right,left,yes,notOT,no,1.2,0,0,06-Dec-2023
1100,19,go right,right,right,yes,notOT,no,0.4,0,0,06-Dec-2023
1101,19,go right,left,left,no,notOT,no,0.6,0,0,06-Dec-2023
1102,19,go right,left,right,no,notOT,no,0.4,0,0,06-Dec-2023
1103,19,go right,left,left,no,notOT,no,0.6,0,0,06-Dec-2023
1104,19,go right,left,right,no,notOT,no,0.4,0,0,06-Dec-2023
1105,19,go right,right,right,yes,notOT,no,0.4,0,0,06-Dec-2023
1106,19,go right,left,left,no,notOT,no,2.4,0,0,06-Dec-2023
1107,19,go right,left,left,no,notOT,no,0.6,0,0,06-Dec-2023
1108,19,go right,right,right,yes,notOT,no,0.4,0,0,06-Dec-2023
1109,19,go right,left,left,no,notOT,no,0.6,0,0,06-Dec-2023
1110,19,go right,left,right,no,notOT,no,4.2,0,0,06-Dec-2023
1111,19,go right,right,right,yes,notOT,no,1.6,0,0,06-Dec-2023
1112,19,go right,left,left,no,notOT,no,0.4,0,0,06-Dec-2023
1113,19,go right,left,right,no,notOT,no,0.4,0,0,06-Dec-2023
1114,19,go right,right,left,yes,notOT,no,1,0,0,06-Dec-2023
1115,19,go right,left,right,no,notOT,no,2.8,0,0,06-Dec-2023
1116,19,go right,right,left,yes,notOT,no,2.8,0,0,06-Dec-2023
1117,19,go right,right,right,yes,notOT,no,3.4,0,0,06-Dec-2023
1118,19,go right,right,left,yes,notOT,no,0.8,0,0,06-Dec-2023
1119,19,go right,right,right,yes,notOT,no,0.4,0,0,06-Dec-2023
1120,19,go right,right,left,yes,notOT,no,0.4,0,0,06-Dec-2023
1121,19,go right,right,right,yes,notOT,no,0.4,0,0,06-Dec-2023
1122,19,go right,left,left,no,notOT,no,0.4,0,0,06-Dec-2023
1123,19,go right,left,left,no,notOT,no,0.2,0,0,06-Dec-2023
1124,19,go right,left,right,no,notOT,no,0.6,0,0,06-Dec-2023
1125,19,go right,right,left,yes,notOT,no,1,0,0,06-Dec-2023
1126,19,go right,left,right,no,notOT,no,1.8,0,0,06-Dec-2023
1127,19,go right,right,left,yes,notOT,no,2.2,0,0,06-Dec-2023
1128,19,go right,left,right,no,notOT,no,0.4,0,0,06-Dec-2023
1129,19,go right,right,right,yes,notOT,no,1.6,0,0,06-Dec-2023
1130,19,go right,right,left,yes,notOT,no,1.2,0,0,06-Dec-2023
1131,19,go right,left,left,no,notOT,no,0.6,0,0,06-Dec-2023
1132,19,go right,right,right,yes,notOT,no,0.4,0,0,06-Dec-2023
1133,19,go right,left,left,no,notOT,no,0.4,0,0,06-Dec-2023
1134,19,go right,right,right,yes,notOT,no,0.8,0,0,06-Dec-2023
1135,19,go right,left,left,no,notOT,no,0.4,0,0,06-Dec-2023
1136,19,go right,left,right,no,notOT,no,0.4,0,0,06-Dec-2023
1137,19,go right,right,right,yes,notOT,no,0.4,0,0,06-Dec-2023
1138,19,go right,left,left,no,notOT,no,0.4,0,0,06-Dec-2023
1139,19,go right,right,right,yes,notOT,no,0.4,0,0,06-Dec-2023
